,NAMES,AREA,LOCALITY,ZONE N PERSON,NOTE,USP, ,LOWS - DONT DISCLOSE,Pics,PRICE,LOCATION,FOOD ,Drive Link,exact name,exact location,group name,,manager number ,mng name,owner name & number,,,,,url
,brookstudio coed,Brookfield ,"brookfield,aecs, kundanhalii,hopefarm, itpl,  Whitefield, ",,,"NEWEST PGPRIME LOCATION, WFH ENABLER, FOOD GOOD,",,,,"""⚡️ Welcome to Gharpayy BROOKSTUDIO COED ! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 

💛Dual Sharing. - ~Originally 18k~, **now just 16k!*
❤️Private rooms - ~Formerly 31k~, **now specially priced at 29k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in few hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.""","GHARPAYY BROOKSTUDIO !
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [  https://maps.app.goo.gl/YZkCmvHyaurk3pbR8 ]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨",,,arcade,https://maps.app.goo.gl/aTahg22L9AcPE9gA7,arcadexgharpayy,,9845594559,kishore,9845594559,kishore,,,,
,etv g8 girls,bellandur,"ecoworld,  etc bellandur,  flipkart ",,,"NEWEST PGPRIME LOCATION, WFH ENABLER, FOOD GOOD,",,,,"""⚡️ Welcome to Gharpayy ETV G8 GIRLS ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 

🧡Triple Sharing. - ~Was 11k~, **now only 9k!*
💛Dual Sharing. - ~Originally 14k~, **now just 12k!*
❤️Private rooms - ~Formerly 26k~, **now specially priced at 23k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 24 hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.""","GHARPAYY ETV G8 GIRLS
🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/Dk2HJpnVUsQCeH9N8 ]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️",3 TIMES VEG/NON VEG,,,,,,,,,,,,,
,comfy coed,Brookfeild ,"brookfield,aecs, kundanhalii,hopefarm, itpl,  Whitefield, ",,,"NEWEST PGPRIME LOCATION, WFH ENABLER, FOOD GOOD,",,,,"""⚡️ Welcome to Gharpayy  COMFY  COED  ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 

💛Dual Sharing. - ~Originally 17k~, **now just 15k!*
❤️Private rooms - ~Formerly 25k~, **now specially priced at 23k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in few hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.""","GHARPAYY COMFY COED - FLATLIKE  !
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [ https://maps.app.goo.gl/NFxceVNPZWcbq6NL7 ]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨",3 TIMES VEG/NON VEG,,,,,,,,,,,,,
,bella gc flats GIRLS,bellandur,"ecoworld,  etc bellandur,  flipkart ",,,"NEWEST PGPRIME LOCATION, WFH ENABLER, FOOD GOOD,",,,,"""⚡️ Welcome to Gharpayy  BELLA G/C FLATS! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 

💛Dual Sharing. - ~Originally 18k~, **now just 16k!*
❤️Private rooms - ~Formerly 31k~, **now specially priced at 29k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in few hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.""","GHARPAYY BELLA GC FLATS - FLATLIKE  !
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [ https://maps.app.goo.gl/NFxceVNPZWcbq6NL7 ]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨",3 TIMES VEG/NON VEG,,Arcade inn,https://maps.app.goo.gl/J7hPHqNVFsENgZMJ6,arcadexgharpayy,,9845594559,kishore,,,,,,
,byg coed,Koramangala,"silk board, Koramangala, sg palya, MG road,  nexus",,,"NEWEST PGPRIME LOCATION, WFH ENABLER, FOOD GOOD,",,12/23,,"""⚡️ Welcome to Gharpayy BYG COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 

💛Dual Sharing. - ~Originally 15k~, **now just 13k!*
❤️Private rooms - ~Formerly 26k~, **now specially priced at 25k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in few hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.""","GHARPAYY BYG COED!
🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/iFrPomz1xsdUjkGP9 ]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨",3 TIMES VEG/NON VEG,https://drive.google.com/drive/folders/1NuolydFlt7ZUQgoCj9J8m10-oExMqFdH,Siva malleswari  coliving,,,,7337433078,prasad,prasad,,,,,
,elite COED ,Koramangala,"silk board, Koramangala, sg palya, MG road,  nexus",,,"NEWEST PGPRIME LOCATION, WFH ENABLER, FOOD GOOD,",,T 10 / D 14 / S 21 ,,"""⚡️ Welcome to Gharpayy  ELITE COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 
🧡Triple Sharing. - ~Was 14k~, **now only 12k!*
💛Dual Sharing. - ~Originally 17k~, **now just 15k!*
❤️Private rooms - ~Formerly 25k~, **now specially priced at 23k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in few hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.""","GHARPAYY ELITE COED.
🚀 Attention: Pre-Booking Required! enjoy a seamless experience upon arrival! 

🎯DESTINATION : https://maps.app.goo.gl/FYuooqoSNE6uyZVQ7

Secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨",3 TIMES VEG/NON VEG  ONLY,https://drive.google.com/drive/folders/1YavJCkvQfB9PGtwlanks_KAi60YJ4PxJ,kalpavriksha 5 new,https://maps.app.goo.gl/thxsSFyTPVDDuUfU6,,https://youtube.com/shorts/LS08NXrK_bE,8217411288,monish,,,,,,"https://www.google.com/maps/place/Kalpavriksha+student+pg+unit+5/@12.93092,77.6052661,17z/data=!4m7!3m6!1s0x3bae15005d97fcf1:0x7b31b26320c21f46!8m2!3d12.9334953!4d77.6108984!15sCiVLYWxwYXZyaWtzaGEgKFVuaXQgNSkgU3R1ZGVudCBIb3VzaW5nkgEPaG91c2luZ19jb21wbGV44AEA!16s%2Fg%2F11y7wjwklp?entry=tts&g_ep=EgoyMDI1MDExMC4wIPu8ASoASAFQAw%3D%3D"
,ITP COED ,Brookfeild ,"brookfield,aecs, kundanhalii,hopefarm, itpl,  Whitefield, ",,WHT,"NEWEST PGPRIME LOCATION, WFH ENABLER, FOOD GOOD,",,10/13/22,,"""⚡️ Welcome to Gharpayy ITP COED ⚡️ ❤️ We're thrilled you loved our rooms.🚀 Exclusive *PRE BOOKING* Offer Alert:* **FLAT 3K OFF MONTHLY** 

🧡Triple Sharing. - ~Was 13k~, **now only 10k!*
💛Dual Sharing. - ~Originally 16k~, **now just 13k!*
❤️Private rooms - ~Formerly 26k~, **now specially priced at 23k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.""","GHARPAYY ITP COED   !
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [ https://maps.app.goo.gl/vtfw6ECtQLMcySVTA ]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨",3 TIMES VEG/NON VEG,,aa premium coliving,https://maps.app.goo.gl/PLUaxhLm7wcVrKsM7,,,9164515777,,9164515777,,,,,"https://www.google.com/maps/place/107,+AA+Premium+Coliving+PG,+ITPL+Backgate,+Pattandur+Agrahara+Village+Main+Rd,+behind+S.Mahatma+Temple,+KIADB+Export+Promotion+Industrial+Area,+Whitefield,+Bengaluru,+Karnataka+560066/data=!4m2!3m1!1s0x3bae118ea5d67247:0x9f3b5295618010c8?utm_source=mstt_1&entry=gps&coh=192189&g_ep=CAESBzI0LjUwLjQYACCenQoqfiw5NDIyNjA0NCw5NDI0MjQ3OCw5NDIyMzI5OSw5NDIxNjQxMyw5NDIxMjQ5Niw5NDIwNzM5NCw5NDIwNzUwNiw5NDIwODUwNiw5NDIxNzUyMyw5NDIxODY1Myw5NDIyODIwNCw5NDIyOTgzOSw0NzA4NDM5Myw5NDIxMzIwMEICSU4%3D"
,itp one coed,Brookfeild ,"brookfield,aecs, kundanhalii,hopefarm, itpl,  Whitefield, ",,WHT,"NEWEST PGPRIME LOCATION, WFH ENABLER, FOOD GOOD,",,,,"""⚡️ Welcome to Gharpayy ITP ONE COED ⚡️ ❤️ We're thrilled you loved our rooms.🚀 Exclusive *PRE BOOKING* Offer Alert:* **FLAT 3K OFF MONTHLY** 

🧡Triple Sharing. - ~Was 13k~, **now only 10k!*
💛Dual Sharing. - ~Originally 16k~, **now just 13k!*
❤️Private rooms - ~Formerly 26k~, **now specially priced at 23k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.""","GHARPAYY ITP ONE COED   !
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [ https://maps.app.goo.gl/qNX3JZyzkti14X9s5 ]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨",3 TIMES VEG/NON VEG,,aa premium coliving BLOCK B,https://maps.app.goo.gl/MAssTn1Ydpde5q39A,,,9164515777,,9164515777,,,,,"https://www.google.com/maps/place/AA+premium+coliving+block-B/@12.9775664,77.7305659,1142m/data=!3m2!1e3!4b1!4m6!3m5!1s0x3bae136fc00c5cf3:0x412a21d1eea5db95!8m2!3d12.9775664!4d77.7331408!16s%2Fg%2F11x0r4pg43?entry=tts&g_ep=EgoyMDI1MDUxMy4xIPu8ASoASAFQAw%3D%3D&skid=fceb855b-6d52-43c2-83ef-77e5e16ad9fd"
,thub coed,Brookfeild ,"brookfield,aecs, kundanhalii,hopefarm, itpl,  Whitefield, ",,,"NEWEST PGPRIME LOCATION, WFH ENABLER, FOOD GOOD,",,12/21,,"""⚡️ Welcome to Gharpayy THUB COED ! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 

💛Dual Sharing. - ~Originally 15k~, **now just 13k!*
❤️Private rooms - ~Formerly 25k~, **now specially priced at 23k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in few hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.""","DESTINATION [""""""📍GHARPAYY THUB COED

🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [https://maps.app.goo.gl/gWyt5JCjXRZed4WY6 ]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨"""""" ]",3 TIMES VEG/NON VEG,,urban coliving,https://maps.app.goo.gl/Q5Be5cZJuLaQ7hpC7,,,9164203777,,9164203777,,,,,
,aecy coed,Brookfeild,"brookfield,aecs, kundanhalii,hopefarm, itpl,  Whitefield, ",,,"NEWEST PGPRIME LOCATION, WFH ENABLER, FOOD GOOD,",,14/25,,"""⚡️ Welcome to Gharpayy AECY COED ! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 

💛Dual Sharing. - ~Originally 18k~, **now just 16k!*
❤️Private rooms - ~Formerly 29k~, **now specially priced at 27k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in few hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.""","GHARPAYY AECY COED - FLATLIKE  !
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [ https://maps.app.goo.gl/NFxceVNPZWcbq6NL7https://maps.app.goo.gl/YZkCmvHyaurk3pbR8 ]

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨",3 TIMES VEG/NON VEG,,,,,,,,,,,,,
,dom girls,Domlur,"domlur, indiranagar",,,"NEWEST PGPRIME LOCATION, WFH ENABLER, FOOD GOOD,",,11/20,,"""⚡️ Welcome to Gharpayy DOM GIRLS! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 

💛Dual Sharing. - ~Originally 14k~, **now just 12k!*
❤️Private rooms - ~Formerly 23k~, **now specially priced at 21k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in few hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.""","GHARPAYY DOM GIRLS !
 🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION [  https://maps.app.goo.gl/ubgUxqMaBY6vFqa66 ]

 secure your spot before you regret it! See you soon in Bangalore!",3 TIMES VEG/NON VEG,,arcade inn,https://maps.app.goo.gl/Sn5JKut7ckk1aAGP6,,,,kishore,,kishore,,,,
,cool coed balc,Brookfeild,"brookfield,aecs, kundanhalii,hopefarm, itpl,  Whitefield, ",,ACS,"NEWEST PGPRIME LOCATION, WFH ENABLER, FOOD GOOD,",,d 15 / s 26,,"""⚡️ Welcome to Gharpayy COOL COED BALC⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **3K OFF MONTHLY** 

💛Dual Sharing. - ~Originally 19k~, **now just 16k!*
❤️Private rooms - ~Formerly 29k~, **now specially priced at 26k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 3-month stay! *Offer expires in 4 hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.""","GHARPAYY cool !!!  -COED balcony

🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION: https://maps.app.goo.gl/qUP1uw7MQ3XaQNiQ6

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨",3 TIMES VEG/NON VEG,,qix coliving,https://maps.app.goo.gl/KBZxHCfyMfNXhYTU9,,,86887 90159,manager,8555810106‬,Pradeep,,,,"https://www.google.com/maps/place/Qix+coliving/@12.9644831,77.7146484,1142m/data=!3m2!1e3!4b1!4m6!3m5!1s0x3bae13007355c787:0x54ab060fa27e2849!8m2!3d12.9644831!4d77.7172233!16s%2Fg%2F11whmq3r6m?entry=tts&g_ep=EgoyMDI1MDUxMy4xIPu8ASoASAFQAw%3D%3D&skid=aba1d4d6-5e2d-46a5-919b-bb2df0b9a332"
,Klear coed,Marathahalli ,"Whitefield, ITPL and the Outer Ring Road,",,,,,10/12/21,,"""⚡️ Welcome to Gharpayy KLEAR COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 

🧡Triple Sharing. - ~Was 12k~, *now only 10K!
💛Dual Sharing. - ~Originally 15k~, *now just 13k!
❤️Private rooms - ~Formerly 25k~, *now specially priced at 23K!""","📍 GHARPAYY KLEAR COED 📌

🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION: https://maps.app.goo.gl/WATeMBV11LFhfcxU6

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨""""""",3 TIMES VEG/NON VEG,https://drive.google.com/drive/folders/1a-n1R_vT3jrm7hqIhP485wcSKopteDPc,Medha Sri classic,"https://maps.google.com/?q=12.969790,77.706161",Klear x medha sri,,,,,,,,,
,Kmahalli coed ,Marathahalli ,"Whitefield, ITPL and the Outer Ring Road,",,,,,9/12/21,,"""⚡️ Welcome to Gharpayy KMAHALLI COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 

🧡Triple Sharing. - ~Was 12k~, *now only 10K!
💛Dual Sharing. - ~Originally 15k~, *now just 13k!
❤️Private rooms - ~Formerly 25k~, *now specially priced at 23K!""","📍 GHARPAYY KMHALLI COED 📌

🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION: https://maps.app.goo.gl/WATeMBV11LFhfcxU6

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨""""""",3 TIMES VEG/NON VEG,https://drive.google.com/drive/folders/1oQdgFj7CjaOdySRiRfGbdLyqMW9dYsca,Avalon luxe,"https://maps.google.com/?q=12.970427,77.704826",Gharpayy X Avalon luxe,https://youtube.com/shorts/Fl5HJHDEX74,,,,9353999534,,,,
,Pop coed,E City,,,,,,9/15,,"""⚡️ Welcome to Gharpayy POP COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **4K OFF MONTHLY** 

💛Dual Sharing. - ~Originally 14k~, **now just 10k!*
❤️Private rooms - ~Formerly 19k~, **now specially priced at 16k!*

💥 Act Fast: Lock in your reservation NOW and save 4000+ RS every month on a 2-month stay! *Offer expires in few hours. *Prebook* now for just 3k!*🔥   enjoy complimentary good food.""","GHARPAYY POP COED
🚀 Attention: Pre-Booking Required! enjoy a seamless experience upon arrival! 

🎯DESTINATION : https://maps.app.goo.gl/pwusitauxJDy9NfXA

Secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨
""",3 TIMES VEG/NON VEG,https://drive.google.com/drive/folders/1y1hBkpVKffJwzXuYYs_dBfVCoU7K_GIa,Leo pg,https://maps.app.goo.gl/TUiKjLQkz12V8nCZA?g_st=com.google.maps.preview.copy,Gharpayy X POP COED,,,,,9989285854,,,,
,Quo coed,E City,,,,,,9/15,,"""⚡️ Welcome to Gharpayy QUO COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **4K OFF MONTHLY** 

💛Dual Sharing. - ~Originally 14k~, **now just 10k!*
❤️Private rooms - ~Formerly 19k~, **now specially priced at 16k!*

💥 Act Fast: Lock in your reservation NOW and save 4000+ RS every month on a 2-month stay! *Offer expires in few hours. *Prebook* now for just 3k!*🔥   enjoy complimentary good food.""","GHARPAYY QUO COED
🚀 Attention: Pre-Booking Required! enjoy a seamless experience upon arrival! 

🎯DESTINATION : https://maps.app.goo.gl/pwusitauxJDy9NfXA

Secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨
""",3 TIMES VEG/NON VEG,https://drive.google.com/drive/folders/1IOPQtCEBk47mf-cE94pYgbo67ZuolIc1,Grand inn,https://maps.app.goo.gl/TUiKjLQkz12V8nCZA?g_st=com.google.maps.preview.copy,Gharpayy X POP COED,,,,,9989285854,,,,
,MIO coed ,Nagawara,"Hebbal , Manyata tech park ",,,,,9/19,,"""⚡️ Welcome to Gharpayy MIO COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 

💛Dual Sharing. - ~Originally 12k~, **now just 10 k!*
❤️Private rooms - ~Formerly 22k~, **now specially priced at 20k!*

💥 Act Fast: Lock in your reservation NOW and save 3000+ RS every month on a 2-month stay! *Offer expires in few hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.""","🎯DESTINATION [ ""📍GHARPAYY MIO COED !
 🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION [  https://maps.app.goo.gl/1be2s7ViM6Z8NYpp8 ]

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️💨",3 TIMES VEG/NON VEG,https://drive.google.com/drive/folders/1xSQUdK5990WE1jRd_f5xGEZADo47kfKV,Sri sai balaji ,https://g.co/kgs/tunJ95P,Gharpayy X MIO COED,,,,,9742110755,,,,
,MTEK coed ,Nagawara,"Hebbal , Manyata tech park ",,,,,10/19,,"""⚡️ Welcome to Gharpayy MTEK COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 

💛Dual Sharing. - ~Originally 14k~, **now just 11k!*
❤️Private rooms - ~Formerly 24k~, **now specially priced at 20k!*

💥 Act Fast: Lock in your reservation NOW and save 3000+ RS every month on a 2-month stay! *Offer expires in few hours. *Prebook* now for just 5k!","""📍GHARPAYY MTEK COED !
 🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION [  https://maps.app.goo.gl/1be2s7ViM6Z8NYpp8 ]

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️💨",3 TIMES VEG/NON VEG,https://drive.google.com/drive/folders/1wP2vrPy9tO1Zbn5y5voTb0jfWbjFzmGV,Surya Royal Homes,"https://maps.google.com/?q=13.036693,77.615807",Gharpayy X Surya Royal,,,,,9620785999,,,,
,MTPLUS COED,Nagawara,"Hebbal , Manyata tech park ",,,,,12/21,,"""⚡️ Welcome to Gharpayy MTPLUS COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **2K OFF MONTHLY** 

💛Dual Sharing. - ~Originally 14k~, **now just 13k!*
❤️Private rooms - ~Formerly 24k~, **now specially priced at 22k!*

💥 Act Fast: Lock in your reservation NOW and save 2000+ RS every month on a 2-month stay! *Offer expires in few hours. *Prebook* now for just 5k!*🔥   enjoy complimentary good food.""","""📍GHARPAYY MTPLUS COED !
 🚀 Attention: Pre-Booking Required!   _enjoy a seamless experience upon arrival!_ 

🎯DESTINATION [  https://maps.app.goo.gl/1be2s7ViM6Z8NYpp8 ]

 _secure your spot before you regret it! See you soon in Bangalore!_🏃‍♂️💨",3 TIMES VEG/NON VEG,https://drive.google.com/drive/folders/16aFdDD587HmALWJkf73SGd3xOcVt5sZ7,Surya Royal Homes,"https://maps.google.com/?q=13.036693,77.615807",Gharpayy X Surya Royal,,,,,9620785999,,,,
,Spycc coed ,Spice garden,"Marathahalli , sarjapura road",,,,,12/15,,"""⚡️ Welcome to Gharpayy SPYCC COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 *Exclusive Offer Alert:* **4K OFF MONTHLY** 

💛Dual Sharing. - ~Originally 16k~, **now just 13 k!*
❤️Private rooms - ~Formerly 19k~, **now specially priced at 16k!*

💥 Act Fast: Lock in your reservation NOW and save 4000+ RS every month on a 2-month stay! *Offer expires in few hours. *Prebook* now for just 3k!*🔥   enjoy complimentary good food.""","""GHARPAYY SPYC COED

🚀 Attention: Pre-Booking Required!   enjoy a seamless experience upon arrival! 

🎯DESTINATION: https://maps.app.goo.gl/aCRvDa998bzYgLRv8?g_st=com.google.maps.preview.copy

 secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨""",3 TIMES VEG/NON VEG,https://drive.google.com/drive/folders/1YZRUYU_3wr36z59fk1rvGpFmQPkKUApq,Sai Venkateshwara,https://maps.app.goo.gl/G4yVEZ6f2bFCacRS7,Gharpayy X Sai Venkateshwara,,,,,7795903004,,,,
,MUNE Coed,Spice garden,"Marathahalli , sarjapura road",,,,,9/12/21,,"""⚡️ Welcome to Gharpayy MUNE COED! ⚡️ ❤️ We're thrilled you loved our rooms.🚀 Exclusive Offer Alert: *2K OFF MONTHLY* 

🧡Triple Sharing. - ~Was 12k~, *now only 10K! - EXTRA 1K OFF
💛Dual Sharing. - ~Originally 15k~, *now just 13k! EXTRA 1K OFF
❤️Private rooms - ~Formerly 25k~, *now specially priced at 23K!"" 

16/19/23 - single sharing 

💥 Act Fast: Lock in your reservation NOW and save 3000+ RS every month on a 2-month stay! *Offer expires in few hours. *Prebook* now for just 3k!*🔥   enjoy complimentary good food.""","GHARPAYY MUNE COED
🚀 Attention: Pre-Booking Required! enjoy a seamless experience upon arrival! 

🎯DESTINATION : https://maps.app.goo.gl/tGcMLBCGipzLS81Z7

Secure your spot before you regret it! See you soon in Bangalore!🏃‍♂️💨
""",3 TIMES VEG/NON VEG,,,,,,,,,,,,,
